"longitude","latitude","environment.2017_land_distance_inv","environment.2017_mean_depth_inv","environment.2017_net_primary_production","environment.2017_sea.bottom_dissolved_oxygen","fishing.activity.2017_total_fishing","species.richness.2017","stocks.richness.2017","thermohalinity_2017","distance_class_interpretation","classification"
21.72,34.53,-0.610938243,-0.398130048,-0.271318428,-0.240039214,-0.420652325,-0.846540384,-0.896862741,0.323156492,3.30525429791672e-05,0
22.22,34.53,-0.593128629,-0.401327583,-0.277931704,-0.232816264,-0.420652325,-0.846540384,-0.896862741,0.186327787,3.26896206893172e-05,0
22.72,34.53,-0.552664935,-0.400976545,-0.301129345,-0.235252801,-0.420642638,-0.852691627,-0.94344193,0.08355561,3.22752850227382e-05,0
23.22,34.53,-0.497782171,-0.400605368,-0.358555501,-0.24778298,-0.420236484,-0.85884287,-0.94344193,0.05017853,3.22940996756799e-05,0
23.72,34.53,-0.456484246,-0.392636705,-0.365832194,-0.244816824,-0.420472642,-0.760422978,-0.757125175,0.138636223,3.2854131820646e-05,0
24.22,34.53,-0.424983567,-0.372559145,-0.273069826,-0.280516914,-0.106983795,-0.63124687,-0.757125175,0.114525035,3.27165422023559e-05,0
24.72,34.53,0.572871917,-0.38309954,-0.178633315,-0.317870321,-0.292909543,-0.212962329,-0.198174909,0.295108709,2.99344694262178e-05,0
25.22,34.53,0.515654007,-0.360194927,-0.205288394,-0.241349726,-0.273462819,-0.206811086,-0.105016532,0.432827722,3.26020320013319e-05,0
25.72,34.53,-0.424983567,-0.328747583,-0.217297002,-0.213252081,-0.198440984,-0.637398113,-0.617387608,0.168640629,3.36993797245657e-05,0
26.22,34.53,-0.456484246,-0.391784168,-0.225688002,-0.301549332,-0.391783348,-0.594339411,-0.896862741,0.321626985,3.14408332473782e-05,0
26.72,34.53,-0.497782171,-0.395293273,-0.219898288,-0.322757276,-0.411344778,-0.692759303,-0.803704363,0.226097771,3.21852112475736e-05,0
27.22,34.53,-0.552664935,-0.386496146,-0.203861448,-0.326025203,-0.416925037,-0.741969249,-0.850283552,0.164460098,3.21020472769782e-05,0
27.72,34.53,-0.558731015,-0.394988647,-0.197136513,-0.349461144,-0.420040278,-0.717364276,-0.850283552,0.124389535,3.18931753466533e-05,0
28.22,34.53,-0.568729132,-0.396370692,-0.22116388,-0.394088156,-0.420652325,-0.852691627,-0.94344193,0.105643001,3.18263807677834e-05,0
28.72,34.53,-0.589953781,-0.395523479,-0.248137424,-0.433215401,-0.420652325,-0.85884287,-0.94344193,0.169763255,3.21301942311123e-05,0
29.22,34.53,-0.601217489,-0.395006702,-0.266090455,-0.472137206,-0.420629703,-0.871145357,-0.94344193,0.248869695,3.24609552048219e-05,0
29.72,34.53,-0.598379037,-0.394422565,-0.285248592,-0.492752677,-0.420652325,-0.889599087,-0.94344193,0.40994477,3.30955416108784e-05,0
30.22,34.53,-0.598379037,-0.393498501,-0.306810867,-0.534696869,-0.420652325,-0.889599087,-0.94344193,0.523090021,3.36241790004914e-05,0
30.72,34.53,-0.584931257,-0.393728128,-0.315642956,-0.620964487,-0.420494062,-0.871145357,-0.896862741,0.612759997,3.44220138203308e-05,0
31.22,34.53,-0.531809949,-0.391804885,-0.326305223,-0.689593391,-0.420652325,-0.809632924,-0.850283552,0.838461204,3.57927034427195e-05,0
31.72,34.53,-0.424983567,-0.389559655,-0.339915627,-0.717105594,-0.40106169,-0.760422978,-0.803704363,0.955845623,3.63052775765107e-05,0
32.22,34.53,0.635539194,-0.372957751,-0.328495606,-0.670096106,-0.253654145,-0.323684708,-0.477650042,0.341307042,2.79956408776923e-05,0
32.72,34.53,2.473778614,-0.23904462,-0.289839974,-0.610977731,-0.216243842,-0.249869789,-0.617387608,-1.311746508,0.000267170177746321,0
33.22,34.53,1.888884255,-0.123586844,-0.285370696,-0.517364098,0.127133385,-0.022273788,-0.244754098,-0.102667643,0.00426301401604031,0
33.72,34.53,0.635539194,-0.296367725,-0.27172384,-0.465951893,0.135955467,-0.046878761,-0.198174909,0.383059662,3.41602638598102e-05,0
34.22,34.53,-0.424983567,-0.355578773,-0.28623326,-0.524884236,-0.361566277,-0.618944384,-0.803704363,1.080300314,3.63151455097855e-05,0
34.72,34.53,-0.497782171,-0.359914027,-0.309763908,-0.595680295,-0.413901647,-0.643549357,-0.617387608,1.239007915,4.0031376053402e-05,0
35.22,34.53,-0.398470496,-0.371459156,-0.277054325,-0.675910201,-0.420592227,-0.206811086,-0.011858154,1.334156045,4.3909621608166e-05,0
35.72,34.53,0.572871917,-0.310636899,-0.051999613,-0.734468998,-0.420652325,1.269487294,1.385517509,0.017740716,0.999614272826692,1
10.22,34.03,0.959934366,2.687412882,0.36224063,1.85786867,-0.420652325,0.789690321,0.873146433,-2.732851888,0.999589461296036,1
10.72,34.03,-0.32354225,2.963421232,0.135697349,2.02263497,-0.404436177,0.654362969,0.640250489,-2.57860435,0.999594709116733,1
11.22,34.03,-0.444663381,2.687412882,-0.153971642,2.513704847,-0.420229272,-0.38519714,-0.198174909,-2.305655287,0.999431494238937,0
11.72,34.03,-0.497782171,1.970557924,-0.309715712,2.715834529,-0.420652325,-0.606641897,-0.337912476,-1.845555017,0.995058918538669,0
12.22,34.03,-0.550125242,1.043158258,-0.357634454,2.564373277,-0.419652081,-0.594339411,-0.244754098,-1.165775051,0.000293023743198684,0
12.72,34.03,-0.568729132,0.47065324,-0.371313831,1.612283062,-0.367945282,-0.61279314,-0.198174909,-0.582086108,6.89880966441794e-05,0
13.22,34.03,-0.591557824,0.209540562,-0.368953485,0.508595622,-0.374855372,-0.705061789,-0.477650042,-0.269089892,4.75741937319979e-05,0
13.72,34.03,-0.597651582,-0.04700955,-0.365982038,0.228508019,-0.339762102,-0.766574222,-0.57080842,0.381913666,3.8277376905558e-05,0
14.22,34.03,-0.597651582,-0.089955612,-0.374747292,0.264399003,-0.381116943,-0.772725465,-0.524229231,0.219434944,3.82833210071957e-05,0
14.72,34.03,-0.601217489,-0.040198628,-0.378499731,0.276653,-0.414765029,-0.797330438,-0.663966797,0.117016514,3.76385917965409e-05,0
15.22,34.03,-0.610331808,-0.102261728,-0.377902508,0.184967774,-0.415710844,-0.840389141,-0.757125175,0.24194856,3.61192604684458e-05,0
15.72,34.03,-0.620461281,-0.235469427,-0.376574906,-0.028243693,-0.417013605,-0.883447843,-0.896862741,0.307177806,3.43017858245912e-05,0
16.22,34.03,-0.632635538,-0.350189133,-0.37805755,-0.291279642,-0.408790403,-0.901901573,-0.94344193,0.555064101,3.41643158625384e-05,0
16.72,34.03,-0.644327189,-0.376595212,-0.386781374,-0.420489515,-0.408438929,-0.883447843,-0.94344193,0.559917746,3.41531757378335e-05,0
17.22,34.03,-0.654871287,-0.39369005,-0.394419927,-0.39847887,-0.407824244,-0.89575033,-0.896862741,0.548951978,3.45600482929635e-05,0
17.72,34.03,-0.656456945,-0.401764268,-0.393306429,-0.340950426,-0.40398494,-0.901901573,-0.896862741,0.548257454,3.45710729727088e-05,0
18.22,34.03,-0.646310043,-0.403140179,-0.369532679,-0.308332585,-0.420614186,-0.889599087,-0.896862741,0.55983889,3.4390222818141e-05,0
18.72,34.03,-0.63470493,-0.406377991,-0.327144221,-0.296217725,-0.420636198,-0.852691627,-0.94344193,0.573331226,3.3792487790953e-05,0
19.22,34.03,-0.62250592,-0.410572158,-0.349314515,-0.304952011,-0.420645885,-0.791179195,-0.896862741,0.52919638,3.37230727671994e-05,0
19.72,34.03,-0.610331808,-0.408005056,-0.373503212,-0.313619236,-0.419690795,-0.791179195,-0.896862741,0.45040626,3.34563131408195e-05,0
20.22,34.03,-0.601217489,-0.401287305,-0.356660895,-0.315603877,-0.420652325,-0.852691627,-0.94344193,0.367287578,3.30487393723648e-05,0
20.72,34.03,-0.597651582,-0.396590134,-0.314379727,-0.322296026,-0.420652325,-0.871145357,-0.94344193,0.340051294,3.29017474895389e-05,0
21.22,34.03,-0.597651582,-0.393974537,-0.288114967,-0.324040246,-0.420652325,-0.889599087,-0.94344193,0.373897779,3.29891578624584e-05,0
21.72,34.03,-0.597651582,-0.391701414,-0.299385607,-0.307893794,-0.420652325,-0.908052816,-0.94344193,0.326475122,3.29622750101071e-05,0
22.22,34.03,-0.597651582,-0.391555929,-0.30910288,-0.27975258,-0.420652325,-0.8772966,-0.94344193,0.198838993,3.26520855341346e-05,0
22.72,34.03,-0.590760015,-0.395611441,-0.345838911,-0.264955397,-0.420652325,-0.89575033,-0.94344193,0.091951838,3.26932441009144e-05,0
23.22,34.03,-0.568729132,-0.396556454,-0.375823439,-0.261199682,-0.420652325,-0.883447843,-0.94344193,0.104972193,3.27227923452119e-05,0
23.72,34.03,-0.553909854,-0.3889195,-0.383289666,-0.247731434,-0.420652325,-0.864994114,-0.896862741,0.250557594,3.30753797305293e-05,0
24.22,34.03,-0.497782171,-0.383412846,-0.375566773,-0.293697445,-0.416182855,-0.864994114,-0.94344193,0.316243623,3.26549117812147e-05,0
24.72,34.03,-0.459294585,-0.397830746,-0.312884897,-0.360413059,-0.4033286,-0.754271735,-0.94344193,0.436140358,3.21599786730798e-05,0
25.22,34.03,-0.459294585,-0.397703432,-0.226122366,-0.349305837,-0.378436398,-0.662003086,-0.850283552,0.524143217,3.2667533826894e-05,0
25.72,34.03,-0.497782171,-0.399448899,-0.217949224,-0.340007063,-0.370103944,-0.637398113,-0.757125175,0.567429874,3.37938202199561e-05,0
26.22,34.03,-0.553909854,-0.403774547,-0.223752956,-0.349085054,-0.407621167,-0.680456816,-0.896862741,0.492575149,3.2633357650392e-05,0
26.72,34.03,-0.568729132,-0.398822517,-0.221499555,-0.331359521,-0.415849518,-0.729666762,-0.896862741,0.377791178,3.24564954034876e-05,0
27.22,34.03,-0.590760015,-0.397137466,-0.223932754,-0.325308026,-0.42043687,-0.864994114,-0.94344193,0.282412086,3.24365769644572e-05,0
27.72,34.03,-0.607214228,-0.395024757,-0.23690106,-0.338700871,-0.420652325,-0.8772966,-0.94344193,0.206308949,3.23919863150574e-05,0
28.22,34.03,-0.610938243,-0.395959701,-0.268099935,-0.375986774,-0.420652325,-0.85884287,-0.94344193,0.23632047,3.24874243098827e-05,0
28.72,34.03,-0.620461281,-0.39718654,-0.288907934,-0.409310544,-0.420652325,-0.901901573,-0.94344193,0.307556028,3.29059052686604e-05,0
29.22,34.03,-0.631355558,-0.399316262,-0.288451977,-0.415826807,-0.420652325,-0.89575033,-0.94344193,0.347976083,3.30567261420768e-05,0
29.72,34.03,-0.629602064,-0.400382107,-0.281942809,-0.419980509,-0.420082544,-0.89575033,-0.94344193,0.411137914,3.32527722358207e-05,0
30.22,34.03,-0.621492185,-0.398098682,-0.291398131,-0.440421266,-0.420613468,-0.89575033,-0.94344193,0.45422998,3.33990559634057e-05,0
30.72,34.03,-0.593901887,-0.39626861,-0.315192745,-0.50448356,-0.420539162,-0.8772966,-0.94344193,0.543025919,3.36270257370506e-05,0
31.22,34.03,-0.553909854,-0.394862028,-0.334118183,-0.599223681,-0.420578432,-0.840389141,-0.896862741,0.750471923,3.48642917039463e-05,0
31.72,34.03,-0.497782171,-0.394459486,-0.343911053,-0.672388019,-0.420409996,-0.797330438,-0.850283552,0.9158833,3.59902901171106e-05,0
32.22,34.03,-0.459294585,-0.394533212,-0.340748573,-0.687380023,-0.387199046,-0.797330438,-0.896862741,1.03540354,3.62837820902252e-05,0
32.72,34.03,-0.459294585,-0.391262298,-0.32118221,-0.667706996,-0.380810731,-0.797330438,-0.896862741,1.060342834,3.64586174696905e-05,0
33.22,34.03,-0.459294585,-0.38338449,-0.296634869,-0.632637624,-0.393073946,-0.766574222,-0.850283552,1.05079049,3.66123040512219e-05,0
33.72,34.03,-0.459294585,-0.375069418,-0.28460653,-0.605795432,-0.395882436,-0.791179195,-0.803704363,1.093815712,3.74969219224062e-05,0
34.22,34.03,-0.497782171,-0.383750921,-0.292555798,-0.630975971,-0.415759927,-0.748120492,-0.896862741,1.166611414,3.69963040878018e-05,0
34.72,34.03,-0.491381518,-0.382197466,-0.306393022,-0.640719511,-0.420399573,-0.520524492,-0.477650042,1.283924573,4.10891619094858e-05,0
35.22,34.03,-0.32354225,-0.375365596,-0.127695024,-0.674448934,-0.420527663,0.328347077,0.873146433,1.384982242,6.5851690869414e-05,0
10.72,33.53,1.187011023,5.346292962,0.199775618,1.882456407,-0.420652325,0.611304267,0.547092111,-2.736104213,0.999589732764998,1
11.22,33.53,0.635539194,5.650870562,-0.032525283,2.282420988,-0.420652325,0.266834645,-0.011858154,-2.542662552,0.999588475705822,1
11.72,33.53,-0.402525435,2.605094562,-0.236698612,2.630572124,-0.420652325,-0.489768275,-0.384491664,-2.106941022,0.99929715522748,0
12.22,33.53,-0.444663381,1.626095224,-0.351381191,2.239198717,-0.417281803,-0.495919519,-0.105016532,-0.894972111,0.958356882043879,0
12.72,33.53,-0.499844007,0.232222608,-0.377495593,0.320604234,-0.411680178,-0.526675735,-0.011858154,0.087365057,5.383528760547e-05,0
13.22,33.53,-0.542082967,-0.04966959,-0.363563375,0.116390303,-0.358215488,-0.705061789,-0.431070853,0.394090809,3.92205071356051e-05,0
13.72,33.53,-0.542082967,-0.121839757,-0.351272997,0.214882103,-0.375238491,-0.723515519,-0.337912476,0.428320716,4.00330654048479e-05,0
14.22,33.53,-0.542082967,-0.183482491,-0.374659785,0.14072754,-0.409097691,-0.717364276,-0.431070853,0.477084279,3.84571858207808e-05,0
14.72,33.53,-0.550125242,-0.21506826,-0.387357935,0.060261478,-0.297866596,-0.791179195,-0.57080842,0.461232468,3.71594300488493e-05,0
15.22,33.53,-0.569773498,-0.29491369,-0.387759305,-0.084705225,0.126304465,-0.864994114,-0.757125175,0.503966079,3.6917622576972e-05,0
15.72,33.53,-0.591557824,-0.348458596,-0.386692605,-0.254302595,-0.412536331,-0.889599087,-0.896862741,0.62119009,3.45252093749178e-05,0
16.22,33.53,-0.614463645,-0.366679116,-0.38707415,-0.382472736,-0.413548379,-0.908052816,-0.896862741,0.638406073,3.47950506900886e-05,0
16.72,33.53,-0.633055722,-0.374845462,-0.38989764,-0.426824328,-0.417279704,-0.91420406,-0.896862741,0.621763798,3.48433058136613e-05,0
17.22,33.53,-0.645328677,-0.385514791,-0.392228536,-0.424708694,-0.390644269,-0.908052816,-0.896862741,0.589333791,3.48420313302905e-05,0
17.72,33.53,-0.647588343,-0.395024757,-0.393735799,-0.39708583,-0.418679411,-0.91420406,-0.896862741,0.570999072,3.46347258796896e-05,0
18.22,33.53,-0.633472693,-0.398301458,-0.39523092,-0.351230509,-0.419717884,-0.901901573,-0.896862741,0.573225723,3.4494556738846e-05,0
18.72,33.53,-0.615597358,-0.40312791,-0.389333148,-0.315064057,-0.42018514,-0.871145357,-0.94344193,0.58444313,3.39422094710258e-05,0
19.22,33.53,-0.594667211,-0.407660037,-0.380853152,-0.305830326,-0.420622761,-0.803481681,-0.94344193,0.555198169,3.34552282012502e-05,0
19.72,33.53,-0.570805444,-0.403394111,-0.380569631,-0.314664067,-0.420652325,-0.655851843,-0.94344193,0.479608493,3.2609829649944e-05,0
20.22,33.53,-0.550125242,-0.402255235,-0.382369111,-0.325173628,-0.419163835,-0.66815433,-0.896862741,0.497806937,3.29123588358432e-05,0
20.72,33.53,-0.542082967,-0.39876187,-0.374011018,-0.334968029,-0.420652325,-0.821935411,-0.94344193,0.471634432,3.29952313422298e-05,0
21.22,33.53,-0.542082967,-0.393898959,-0.338807931,-0.343784124,-0.420652325,-0.840389141,-0.94344193,0.411471711,3.27966519620699e-05,0
21.72,33.53,-0.542082967,-0.389081072,-0.32379529,-0.344011589,-0.41929553,-0.840389141,-0.94344193,0.387348819,3.2701666375822e-05,0
22.22,33.53,-0.542082967,-0.379765779,-0.337168585,-0.325069591,-0.420652325,-0.864994114,-0.94344193,0.245879589,3.2532462672837e-05,0
22.72,33.53,-0.542082967,-0.370322942,-0.348139621,-0.286936119,-0.420652325,-0.871145357,-0.896862741,0.110151216,3.26850542309084e-05,0
23.22,33.53,-0.550125242,-0.375217796,-0.362611986,-0.252960698,-0.420595887,-0.864994114,-0.896862741,0.108713101,3.28128091654419e-05,0
23.72,33.53,-0.569773498,-0.378555955,-0.372371507,-0.248523605,-0.420629811,-0.8772966,-0.896862741,0.201582499,3.30816031605764e-05,0
24.22,33.53,-0.569773498,-0.37954055,-0.376959385,-0.274022661,-0.420652325,-0.871145357,-0.896862741,0.308809177,3.32439692771015e-05,0
24.72,33.53,-0.558731015,-0.385776478,-0.367349919,-0.320856156,-0.420652325,-0.864994114,-0.896862741,0.391310466,3.32994376203096e-05,0
25.22,33.53,-0.558731015,-0.391969466,-0.295126293,-0.340893231,-0.420480104,-0.871145357,-0.896862741,0.438478138,3.32763818197216e-05,0
25.72,33.53,-0.569773498,-0.396807377,-0.24108677,-0.339419308,-0.420478311,-0.821935411,-0.896862741,0.539149691,3.34371885060509e-05,0
26.22,33.53,-0.591557824,-0.398898095,-0.240374266,-0.332425428,-0.420652325,-0.834237897,-0.94344193,0.516382943,3.31346365774147e-05,0
26.72,33.53,-0.610938243,-0.396319651,-0.257297204,-0.324161801,-0.420652325,-0.883447843,-0.896862741,0.457039339,3.35722309514772e-05,0
27.22,33.53,-0.620978919,-0.395078692,-0.29174591,-0.316600829,-0.420652325,-0.901901573,-0.896862741,0.400571239,3.35521450427551e-05,0
27.72,33.53,-0.632635538,-0.397511073,-0.317321885,-0.327410054,-0.420652325,-0.91420406,-0.94344193,0.374914283,3.33098183811619e-05,0
28.22,33.53,-0.637088108,-0.400269492,-0.334346062,-0.348146794,-0.420652325,-0.91420406,-0.94344193,0.508416908,3.38178696411094e-05,0
28.72,33.53,-0.642261386,-0.402344238,-0.337887133,-0.361012884,-0.420652325,-0.91420406,-0.896862741,0.538684374,3.43359923715466e-05,0
29.22,33.53,-0.64883332,-0.402140074,-0.327427883,-0.378140432,-0.420442198,-0.908052816,-0.94344193,0.513661516,3.38655828327883e-05,0
29.72,33.53,-0.64261168,-0.40195952,-0.318098474,-0.388586327,-0.419737618,-0.91420406,-0.94344193,0.517163285,3.38606125302128e-05,0
30.22,33.53,-0.63221214,-0.400507916,-0.327101745,-0.40885391,-0.420420778,-0.901901573,-0.94344193,0.517236185,3.37812254955982e-05,0
30.72,33.53,-0.613309578,-0.397006102,-0.333189876,-0.463194902,-0.42063618,-0.908052816,-0.94344193,0.547083359,3.38693279291758e-05,0
31.22,33.53,-0.591557824,-0.393728128,-0.320879258,-0.544549454,-0.420392164,-0.871145357,-0.896862741,0.735957322,3.50583642840637e-05,0
31.72,33.53,-0.569773498,-0.394236919,-0.326904496,-0.616732559,-0.419381121,-0.852691627,-0.896862741,0.908229113,3.60727960014518e-05,0
32.22,33.53,-0.558731015,-0.392193885,-0.337799153,-0.642478901,-0.420437426,-0.834237897,-0.896862741,1.044831855,3.69150020062961e-05,0
32.72,33.53,-0.558731015,-0.3530663,-0.325287537,-0.601250769,-0.420316602,-0.871145357,-0.94344193,1.094888469,3.68759668730133e-05,0
33.22,33.53,-0.558731015,-0.384741536,-0.304366366,-0.653479813,-0.417001872,-0.840389141,-0.94344193,1.115831602,3.70167375015567e-05,0
33.72,33.53,-0.558731015,-0.387023687,-0.292157335,-0.663149362,-0.418840383,-0.834237897,-0.850283552,1.158708225,3.83613329552807e-05,0
34.22,33.53,-0.515169747,-0.383918512,-0.302991528,-0.639878776,-0.420561927,-0.760422978,-0.757125175,1.182297974,3.88261627003371e-05,0
34.72,33.53,-0.402525435,-0.3773665,-0.232041222,-0.624830478,-0.41973141,-0.311382221,-0.15159572,1.258827538,4.24284262799245e-05,0
35.22,33.53,0.572871917,-0.350541559,0.297383367,-0.261912623,-0.420652325,1.613956916,1.618413453,0.467347627,0.999615028037238,1
12.22,33.03,0.515654007,2.866161175,-0.266863604,2.456215805,-0.420652325,-0.231416059,-0.244754098,-1.303942626,0.999488515497328,1
12.72,33.03,-0.402525435,0.557072904,-0.283361694,1.308348067,-0.39507865,-0.38519714,0.034721035,-0.300795767,9.30895706903676e-05,0
13.22,33.03,-0.414137322,0.16212846,-0.217230428,0.805789151,-0.335895315,-0.243718545,0.407354545,-0.028514992,8.61796663226227e-05,0
13.72,33.03,-0.414137322,-0.033147895,-0.26307072,0.612183351,-0.355950085,-0.305230978,0.314196167,0.260519569,6.65472214733004e-05,0
14.22,33.03,-0.414137322,-0.190162974,-0.328076907,0.213686729,-0.391856488,-0.397499627,0.081300223,0.524596348,4.84499970042459e-05,0
14.72,33.03,-0.444663381,-0.267677643,-0.378817202,0.05863186,-0.32932005,-0.551280708,-0.011858154,0.566757466,4.45140943701758e-05,0
15.22,33.03,-0.499844007,-0.295097022,-0.395633799,-0.096182823,-0.420162824,-0.735818005,-0.477650042,0.557690024,3.7291400261011e-05,0
15.72,33.03,-0.556351544,-0.336785921,-0.395428945,-0.23260796,-0.418525255,-0.871145357,-0.850283552,0.62113647,3.46604782241382e-05,0
16.22,33.03,-0.592347323,-0.365034573,-0.392529534,-0.352478546,-0.419354982,-0.883447843,-0.896862741,0.687010077,3.47703011007248e-05,0
16.72,33.03,-0.615032991,-0.37995756,-0.389512815,-0.389363563,-0.418041602,-0.901901573,-0.896862741,0.717572426,3.51326314481701e-05,0
17.22,33.03,-0.629602064,-0.386496146,-0.388986363,-0.407040877,-0.409353601,-0.908052816,-0.896862741,0.674074206,3.5062333762426e-05,0
17.72,33.03,-0.631355558,-0.389401092,-0.391863114,-0.403435445,-0.415081664,-0.926506546,-0.896862741,0.616851299,3.48333298476266e-05,0
18.22,33.03,-0.620461281,-0.391241118,-0.396056197,-0.383244426,-0.420652325,-0.883447843,-0.896862741,0.596577319,3.44740840166444e-05,0
18.72,33.03,-0.593901887,-0.391825487,-0.39758842,-0.354883491,-0.420593142,-0.828086654,-0.896862741,0.605495534,3.41457600911281e-05,0
19.22,33.03,-0.557548923,-0.394348492,-0.396378357,-0.335013202,-0.419764635,-0.803481681,-0.896862741,0.602503085,3.38403349541771e-05,0
19.72,33.03,-0.505826704,-0.386673112,-0.392840741,-0.327470585,-0.42056469,-0.821935411,-0.94344193,0.533199104,3.30825860121558e-05,0
20.22,33.03,-0.444663381,-0.397381908,-0.389893083,-0.323744799,-0.420652325,-0.655851843,-0.896862741,0.600046875,3.26906248518542e-05,0
20.72,33.03,-0.414137322,-0.401566932,-0.384267716,-0.32047264,-0.420652325,-0.63124687,-0.850283552,0.604160439,3.27787172377088e-05,0
21.22,33.03,-0.414137322,-0.394180901,-0.366284734,-0.294077442,-0.420652325,-0.711213032,-0.850283552,0.50899336,3.2731101973513e-05,0
21.72,33.03,-0.414137322,-0.386773805,-0.342951915,-0.254229088,-0.420652325,-0.828086654,-0.896862741,0.424557897,3.25822852365784e-05,0
22.22,33.03,-0.414137322,-0.370832543,-0.351419841,-0.212907588,-0.420652325,-0.797330438,-0.850283552,0.302310642,3.25887511726339e-05,0
22.72,33.03,-0.414137322,-0.367008858,-0.355505726,-0.186857423,-0.420652325,-0.785027951,-0.757125175,0.09322385,3.28154579598179e-05,0
23.22,33.03,-0.444663381,-0.370108477,-0.359586458,-0.227418177,-0.411506935,-0.785027951,-0.803704363,0.075421026,3.26489852226823e-05,0
23.72,33.03,-0.499844007,-0.384057284,-0.36787929,-0.262854657,-0.420652325,-0.852691627,-0.896862741,0.205347443,3.26713935685245e-05,0
24.22,33.03,-0.542082967,-0.385698238,-0.373059782,-0.264635744,-0.420652325,-0.871145357,-0.896862741,0.309527127,3.31042278190681e-05,0
24.72,33.03,-0.542082967,-0.387394285,-0.373633235,-0.281856946,-0.420652325,-0.85884287,-0.94344193,0.361766513,3.2901161937351e-05,0
25.22,33.03,-0.550125242,-0.390512538,-0.362422371,-0.309012743,-0.420652325,-0.85884287,-0.94344193,0.436106975,3.30571454166524e-05,0
25.72,33.03,-0.570805444,-0.392616797,-0.341213151,-0.3263116,-0.420652325,-0.8772966,-0.94344193,0.536040706,3.34772722251147e-05,0
26.22,33.03,-0.594667211,-0.394459486,-0.336801822,-0.330656191,-0.420652325,-0.8772966,-0.94344193,0.586690467,3.37789379031382e-05,0
26.72,33.03,-0.601217489,-0.396080417,-0.348658998,-0.32224388,-0.420652325,-0.889599087,-0.94344193,0.593640715,3.39060566447249e-05,0
27.22,33.03,-0.610331808,-0.398640112,-0.359405396,-0.310647538,-0.420652325,-0.8772966,-0.94344193,0.549115401,3.37505148141387e-05,0
27.72,33.03,-0.621492185,-0.402280697,-0.360584022,-0.321638209,-0.420652325,-0.908052816,-0.94344193,0.566766439,3.39858869440701e-05,0
28.22,33.03,-0.629602064,-0.403333927,-0.360065494,-0.345196468,-0.420652325,-0.91420406,-0.94344193,0.614057616,3.42500663871903e-05,0
28.72,33.03,-0.631355558,-0.402709049,-0.356776704,-0.361690808,-0.420652325,-0.908052816,-0.94344193,0.593275281,3.41474958404404e-05,0
29.22,33.03,-0.631355558,-0.401300731,-0.348027925,-0.374290385,-0.420614831,-0.91420406,-0.94344193,0.587377966,3.41393749345119e-05,0
29.72,33.03,-0.621492185,-0.399301447,-0.341984871,-0.404276209,-0.420652325,-0.908052816,-0.896862741,0.601098309,3.4519433862e-05,0
30.22,33.03,-0.610331808,-0.396336664,-0.338332299,-0.461723675,-0.420454774,-0.883447843,-0.896862741,0.594429977,3.4364998272298e-05,0
30.72,33.03,-0.601217489,-0.394255553,-0.311195501,-0.54060977,-0.420652325,-0.89575033,-0.896862741,0.592965368,3.44072296048753e-05,0
31.22,33.03,-0.597651582,-0.388499365,-0.264502442,-0.597544052,-0.420652325,-0.883447843,-0.896862741,0.713842898,3.51015965108575e-05,0
31.72,33.03,-0.601217489,-0.379989388,-0.278427929,-0.614028112,-0.420603135,-0.908052816,-0.94344193,0.891447085,3.59501231079471e-05,0
32.22,33.03,-0.607214228,-0.371911582,-0.31564769,-0.600760551,-0.420652325,-0.89575033,-0.94344193,1.034701207,3.68853087382676e-05,0
32.72,33.03,-0.607214228,-0.370705808,-0.315695074,-0.577078376,-0.420400506,-0.901901573,-0.94344193,1.100073394,3.73406174214199e-05,0
33.22,33.03,-0.593901887,-0.372798957,-0.304205545,-0.601934623,-0.420070273,-0.883447843,-0.94344193,1.132327226,3.7454931230242e-05,0
33.72,33.03,-0.556351544,-0.377088146,-0.286329504,-0.617999103,-0.420652325,-0.815784168,-0.850283552,1.14776107,3.80623395038396e-05,0
34.22,33.03,-0.493551838,-0.375291754,-0.253981555,-0.608700885,-0.420575364,-0.520524492,-0.384491664,1.165346921,4.12173082203961e-05,0
34.72,33.03,-0.329536528,-0.357235352,0.144745457,-0.577798924,-0.41843274,0.992681348,1.385517509,1.163576692,0.930662098901869,0
14.72,32.53,0.515654007,0.031724782,-0.335082788,0.461069874,-0.416433526,-0.132996167,-0.105016532,0.111373591,5.06144232903117e-05,0
15.22,32.53,-0.406486077,-0.21506826,-0.374622767,0.294148583,-0.372568854,-0.520524492,-0.15159572,0.519617887,4.24536075657504e-05,0
15.72,32.53,-0.501871476,-0.311507839,-0.393846897,-0.035407873,-0.345625198,-0.797330438,-0.617387608,0.661680756,3.67707465782892e-05,0
16.22,32.53,-0.557548923,-0.34954782,-0.397116881,-0.225421843,-0.420652325,-0.883447843,-0.94344193,0.719778101,3.43388545549412e-05,0
16.72,32.53,-0.592347323,-0.371870726,-0.396784652,-0.331543949,-0.420457985,-0.889599087,-0.896862741,0.756699356,3.51207841416365e-05,0
17.22,32.53,-0.597651582,-0.379925731,-0.395728168,-0.36420624,-0.420601682,-0.8772966,-0.896862741,0.74185379,3.50278809786167e-05,0
17.72,32.53,-0.601217489,-0.383185302,-0.396970369,-0.376285671,-0.415673279,-0.89575033,-0.896862741,0.701470933,3.4947964075217e-05,0
